path,trial,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_6.log,6,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,206,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_70.log,70,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,184,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_71.log,71,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,206,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_72.log,72,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,212,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_73.log,73,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,220,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_74.log,74,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,213,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_75.log,75,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,184,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_76.log,76,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,193,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_77.log,77,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,223,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_78.log,78,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,218,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_79.log,79,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,183,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_7.log,7,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,196,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_80.log,80,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,211,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_81.log,81,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,207,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_82.log,82,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,204,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_83.log,83,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,183,Gbits/sec
