Log Path,IB HCA Port,NCCL OOB Port,GLOO TCP Port,Master Port,Log Name,X4 MTU,X8 MTU,Nodes,Communication Type,Grad Accum,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,10,13589.02,760.31,766.88,759.32,763.24,762.37,764.21,768.24,762.55,768.11
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs131072_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,1,13361.74,113.28,93.28,93.42,94.19,94.61,92.58,93.19,93.32,92.78
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs262144_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,2,13216.44,168.69,165.51,167.58,166.31,165.37,165.97,165.69,165.84,166.25
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs393216_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,3,13539.16,241.8,238.22,238.54,239.13,239.07,239.4,238.41,239.08,238.98
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,4,13102.33,315.15,313.03,312.05,312.01,313.78,313.38,313.04,313.06,313.59
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs655360_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,5,13798.39,386.32,386.73,387.71,388.88,387.82,389.84,392.53,388.57,386.33
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,6,13192.72,466.51,459.82,461.34,461.61,463.72,461.97,464.17,462.31,465.66
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs917504_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,7,14009.24,536.39,543.47,539.01,541.06,540.62,540.23,541.57,542.58,539.15
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,8,13477.42,609.44,617.42,611.01,613.0,612.45,619.34,616.17,615.23,620.0
/var/home/cloud-user/llm.c/logs/ibhcaNA_ncclifnameNA_glooifnameNA_masterNA/tcp,NA,NA,NA,NA,stdout_nnodes1_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs1179648_x4mtu1500_x8mtu9000.log,1500,9000,1,tcp,9,13991.22,685.15,692.81,686.64,690.4,690.4,686.54,692.38,689.98,693.42
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,10,13923.97,777.81,781.52,777.22,781.71,778.42,782.18,780.05,788.21,778.66
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs262144_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,1,13997.67,113.37,109.53,109.82,109.78,109.26,109.47,109.31,110.81,109.58
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,2,13765.42,185.18,186.02,183.56,183.12,182.97,183.79,183.49,183.55,183.65
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,3,13948.23,260.71,257.25,257.13,257.11,256.6,257.16,257.92,257.63,257.1
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,4,13507.98,336.18,331.52,332.57,330.3,330.49,331.93,330.4,331.07,331.53
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,5,13995.01,407.68,405.86,409.09,404.63,404.06,413.04,408.07,406.52,408.76
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,6,14031.0,483.4,481.76,482.75,482.48,480.6,481.13,481.71,482.19,481.82
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,7,14272.65,556.74,560.61,557.14,558.66,554.98,558.15,560.02,561.0,555.76
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,8,13739.19,631.23,628.53,626.88,630.84,629.8,630.16,628.67,629.22,631.19
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,2,gdrdma,9,14421.36,703.98,705.56,703.77,713.84,704.12,703.59,703.35,708.67,713.98
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,10,14091.76,802.42,798.18,796.9,800.33,797.32,800.33,798.72,801.31,893.61
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs393216_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,1,13908.51,137.02,133.31,135.64,133.17,134.02,135.5,133.72,133.97,133.85
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,2,13662.41,207.18,206.67,206.56,205.38,206.39,206.59,206.03,206.12,206.91
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1179648_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,3,14303.51,283.6,285.01,281.57,281.96,281.18,282.1,280.51,280.18,280.83
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,4,13961.59,357.02,355.03,361.44,357.84,357.43,357.46,357.01,432.54,357.21
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs1966080_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,5,14292.05,431.33,433.61,429.23,429.11,428.29,429.63,432.85,432.57,430.08
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,6,13683.76,504.21,504.27,504.31,502.79,505.7,502.23,504.18,504.52,504.24
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,7,14238.94,578.62,580.9,579.91,579.93,579.54,578.72,577.48,580.8,579.51
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,8,14323.61,654.02,727.71,669.28,653.74,651.49,654.13,653.8,653.41,657.07
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs3538944_x4mtu1500_x8mtu9000.log,1500,9000,3,gdrdma,9,14501.13,731.09,727.16,729.74,733.19,726.38,732.42,728.66,732.14,730.05
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,10,14636.71,801.23,800.38,801.07,802.24,804.98,803.76,802.04,802.49,803.44
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,1,13993.91,136.52,177.59,133.8,159.55,133.73,141.79,133.96,135.55,133.44
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,2,13869.19,208.72,206.49,208.45,208.54,207.45,207.15,213.53,209.09,207.34
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,3,13989.55,280.38,280.12,280.39,281.37,279.87,282.58,281.06,281.14,282.11
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,4,13901.46,384.54,354.31,355.85,438.86,356.7,435.72,356.38,373.56,367.79
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,5,13997.12,430.22,428.29,429.72,429.42,429.72,429.94,429.94,429.87,429.19
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,6,13807.77,509.65,502.8,503.89,505.12,507.83,503.57,504.39,504.02,507.41
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,7,14800.32,593.41,583.69,583.61,588.07,582.71,585.18,582.27,588.22,580.02
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs4194304_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,8,14502.99,656.48,651.61,656.08,651.95,653.71,656.9,653.72,656.99,655.25
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,4,gdrdma,9,15181.68,737.91,728.07,727.74,728.65,726.67,729.2,728.9,727.03,728.81
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs6553600_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,10,14097.21,803.84,801.76,803.63,805.35,807.33,806.35,803.21,806.12,803.64
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs655360_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,1,14507.06,138.28,134.61,135.68,153.77,134.91,136.34,134.23,153.39,137.12
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,2,13929.96,211.16,209.92,209.01,211.12,209.07,209.56,208.76,213.96,210.91
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1966080_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,3,14887.2,286.7,282.99,296.1,285.09,283.44,281.72,284.24,286.51,284.4
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,4,13921.59,362.47,356.12,358.0,357.3,356.94,357.47,358.81,358.72,356.89
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3276800_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,5,14559.08,432.12,431.72,433.05,432.86,430.32,430.34,432.65,431.85,431.43
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,6,13763.51,525.06,516.43,513.38,506.69,503.39,507.28,509.03,504.47,510.57
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,7,14989.48,584.52,579.33,580.69,584.84,583.35,585.08,582.04,581.68,581.71
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,8,14086.19,658.83,653.55,656.22,653.9,653.86,655.01,654.74,656.17,657.56
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs5898240_x4mtu1500_x8mtu9000.log,1500,9000,5,gdrdma,9,14507.85,729.97,726.32,729.05,730.62,728.94,730.45,727.4,731.52,728.66
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs7864320_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,10,13988.67,808.83,804.75,812.33,806.69,809.98,816.37,807.02,809.2,806.64
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,1,14114.44,139.93,136.12,151.35,135.79,135.95,135.87,136.25,137.11,135.91
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,2,14134.5,215.87,210.05,222.25,210.49,213.67,218.11,212.45,210.91,209.97
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,3,14561.51,321.55,283.82,287.67,286.97,306.18,285.14,287.86,288.55,285.39
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,4,14270.75,360.4,359.03,362.39,357.43,362.59,360.93,359.34,360.01,361.08
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,5,14155.88,448.21,515.38,441.08,503.86,448.27,441.75,433.68,503.08,433.19
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,6,13741.01,509.22,509.59,509.77,509.07,507.79,512.69,508.05,507.18,509.05
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,7,14462.7,582.7,586.02,583.78,582.24,583.59,584.61,583.52,583.13,584.11
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,8,14089.93,662.38,655.92,657.26,660.37,658.47,659.95,657.94,661.49,657.51
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs7077888_x4mtu1500_x8mtu9000.log,1500,9000,6,gdrdma,9,14789.76,735.43,729.31,738.85,731.81,732.9,733.91,731.12,733.87,734.11
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs9175040_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,10,14809.58,812.85,872.69,890.85,875.24,819.36,814.03,807.92,810.41,805.3
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs917504_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,1,14544.62,180.12,159.67,168.88,136.66,152.5,142.43,138.91,137.37,139.24
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,2,13821.67,215.74,249.84,215.78,287.76,283.9,244.31,287.76,212.21,210.01
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,3,14167.57,291.55,298.15,323.75,308.15,291.47,288.22,287.27,287.86,287.8
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,4,13687.72,373.69,371.08,365.61,364.72,361.04,359.84,359.89,359.96,362.52
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,5,14513.75,515.02,486.83,460.61,445.76,500.55,439.37,438.2,434.16,435.97
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,6,14328.38,624.69,600.98,525.77,580.01,508.94,513.45,509.21,511.59,586.37
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs6422528_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,7,14663.42,590.71,665.24,596.67,598.79,586.84,586.74,585.83,595.06,583.76
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,8,14003.24,745.09,666.23,712.42,681.43,679.24,669.01,659.51,659.86,662.94
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs8257536_x4mtu1500_x8mtu9000.log,1500,9000,7,gdrdma,9,14997.9,740.32,737.31,815.73,736.47,810.62,785.57,751.67,743.23,734.5
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs10485760_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,10,14729.82,890.63,810.4,809.12,810.16,1240.64,808.78,811.44,811.38,812.73
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,1,14296.59,157.65,153.25,140.69,138.58,138.62,144.2,139.58,140.2,177.66
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,2,13615.61,217.48,215.24,213.12,212.08,212.7,214.23,214.9,213.76,254.5
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX4_glooifnameX8_masterX8/gdrdma,X8,X4,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,8,gdrdma,3,14814.35,296.72,290.17,290.4,289.08,291.0,289.33,287.98,287.53,288.69
